id,cuisine
12024,italian
41072,indian
17911,italian
4237,japanese
40442,italian
15522,mexican
6804,chinese
43807,mexican
21647,japanese
22758,brazilian
32551,mexican
20470,mexican
20842,moroccan
43018,indian
45493,italian
42442,italian
14655,cajun_creole
32247,chinese
32302,brazilian
42075,mexican
19949,mexican
23352,cajun_creole
48549,mexican
15053,mexican
23490,british
12080,chinese
41992,mexican
10618,vietnamese
2870,greek
49226,italian
10052,southern_us
39400,italian
8410,mexican
15752,mexican
18854,indian
28448,brazilian
27260,indian
1083,french
21430,italian
46343,french
12493,korean
14251,indian
37764,french
3912,italian
28477,italian
25100,italian
44515,spanish
36019,southern_us
44471,italian
27855,indian
47538,southern_us
16954,indian
5730,vietnamese
29892,cajun_creole
25581,italian
43708,indian
49152,mexican
40984,mexican
13050,italian
15031,italian
42841,french
16325,southern_us
1866,indian
29547,mexican
24281,cajun_creole
49183,filipino
41136,italian
15790,brazilian
23832,japanese
4231,italian
5306,mexican
40103,italian
45908,mexican
34333,filipino
19999,mexican
9304,indian
11613,mexican
30183,italian
14480,korean
26493,korean
46415,mexican
23012,indian
2981,italian
31371,indian
8119,italian
48376,japanese
42957,mexican
18688,indian
38876,brazilian
11197,italian
48216,italian
24611,french
16761,french
47345,italian
16477,spanish
31855,mexican
403,italian
48608,mexican
1985,spanish
36249,jamaican
27201,japanese
22141,french
34166,cajun_creole
4721,southern_us
44230,mexican
21409,italian
29986,southern_us
15401,french
32341,italian
46266,italian
6633,indian
42713,indian
9117,russian
16266,italian
36470,southern_us
16164,indian
34712,chinese
29117,southern_us
34991,indian
24906,italian
36954,french
29979,brazilian
16710,greek
48056,italian
24035,russian
32656,french
45875,french
1735,thai
35986,italian
45005,southern_us
46636,indian
31507,cajun_creole
31348,mexican
28362,italian
33305,indian
36747,japanese
39897,southern_us
27450,japanese
49579,korean
24426,mexican
11507,moroccan
6093,chinese
49338,greek
11560,italian
49597,mexican
17865,chinese
5995,mexican
9707,mexican
6888,mexican
46148,japanese
19940,southern_us
34637,italian
14214,cajun_creole
15805,french
34328,chinese
27174,indian
24919,italian
33206,mexican
10745,indian
41550,indian
5008,italian
10685,chinese
15287,italian
25701,french
31525,italian
27096,chinese
36113,japanese
48480,french
1944,italian
26314,italian
10478,vietnamese
15149,french
5024,british
1676,indian
2869,irish
20079,french
8053,indian
6212,italian
13557,indian
9735,filipino
39956,italian
21569,mexican
3269,french
4461,cajun_creole
41598,french
44612,french
20150,french
7278,italian
35809,cajun_creole
21612,mexican
20357,british
23355,french
27727,italian
34021,mexican
9970,mexican
36438,italian
12079,southern_us
22380,indian
28065,chinese
49690,italian
48671,indian
18509,southern_us
8903,spanish
23374,japanese
22475,indian
28418,chinese
42625,brazilian
44840,italian
42121,indian
2243,french
18032,japanese
19392,mexican
25679,french
11223,mexican
35867,italian
33842,mexican
12676,brazilian
38377,greek
344,french
11864,brazilian
16895,korean
3001,italian
19195,japanese
3635,french
23150,russian
17502,italian
16405,italian
34160,french
34495,italian
18377,french
18988,indian
24880,southern_us
48302,italian
33358,italian
20732,filipino
22094,southern_us
8638,mexican
35556,mexican
27248,cajun_creole
15746,italian
46404,southern_us
23323,greek
39018,southern_us
23510,italian
27710,french
30540,italian
48945,indian
37197,japanese
27343,chinese
29349,mexican
38383,british
46758,thai
24859,french
18292,mexican
32450,italian
35936,japanese
36789,italian
19804,mexican
16604,greek
585,cajun_creole
29352,mexican
48392,italian
44324,greek
5012,southern_us
19487,italian
17263,mexican
26127,french
39464,italian
4870,chinese
16171,italian
308,italian
19155,french
18736,brazilian
43352,southern_us
24652,mexican
44181,cajun_creole
36237,indian
30286,french
4019,french
20111,brazilian
35543,italian
25992,japanese
8275,mexican
49613,korean
45149,italian
38610,indian
18111,mexican
35670,italian
30349,italian
12034,chinese
20729,italian
11458,southern_us
16423,indian
47404,italian
43875,chinese
43513,southern_us
21894,italian
9350,greek
18519,mexican
4651,mexican
14831,mexican
32530,thai
44131,indian
36724,southern_us
20264,cajun_creole
4994,indian
47875,french
1952,british
6792,chinese
44853,french
13807,french
14303,indian
27449,mexican
20389,southern_us
32028,french
9758,japanese
15295,chinese
14904,spanish
9534,italian
46950,italian
15648,mexican
44473,italian
29833,italian
3015,italian
43675,french
3329,cajun_creole
27359,mexican
18163,brazilian
45238,indian
2146,italian
17194,french
15864,filipino
6084,irish
44220,italian
1843,filipino
4777,italian
27182,french
47648,italian
30068,brazilian
36696,mexican
47909,italian
19016,mexican
32683,mexican
224,filipino
2031,cajun_creole
26715,japanese
23886,mexican
28724,french
46037,spanish
38683,chinese
19328,greek
15324,indian
20480,italian
43132,mexican
25028,italian
15859,italian
13023,indian
27838,cajun_creole
3661,indian
35313,mexican
45668,cajun_creole
3070,italian
20607,italian
33560,japanese
43354,italian
19935,french
45795,french
42932,mexican
42059,italian
47601,italian
31240,chinese
5339,southern_us
8192,italian
4831,korean
9134,indian
49500,indian
45456,southern_us
47506,mexican
43238,french
43910,french
36829,thai
2771,italian
14712,southern_us
37718,mexican
5264,indian
26273,chinese
48641,italian
46990,indian
26575,southern_us
43906,filipino
30518,mexican
45950,southern_us
15967,cajun_creole
25115,italian
15112,chinese
34860,cajun_creole
32100,italian
11239,korean
809,italian
9212,italian
34741,southern_us
29409,mexican
39986,indian
21487,spanish
36981,italian
19115,indian
37110,mexican
36185,chinese
26244,korean
18026,filipino
36961,italian
14384,mexican
6039,british
31871,italian
35841,mexican
16074,southern_us
39180,southern_us
19331,italian
8658,italian
49574,mexican
25237,mexican
6947,italian
5309,italian
35914,italian
14715,french
47994,british
11508,chinese
41662,greek
39047,cajun_creole
22933,southern_us
5016,japanese
49449,italian
39029,southern_us
1721,cajun_creole
41864,french
17358,mexican
36847,mexican
34812,indian
5486,southern_us
2492,chinese
45624,mexican
7576,brazilian
34773,korean
16904,chinese
4279,mexican
38068,french
7370,indian
23586,japanese
48790,mexican
26717,indian
32749,italian
42536,chinese
5372,french
37143,southern_us
37244,italian
27674,chinese
778,japanese
14686,jamaican
9274,mexican
37769,italian
12871,italian
38528,mexican
32968,chinese
6275,italian
4732,southern_us
9452,indian
29194,indian
16627,russian
5127,mexican
26447,indian
11489,indian
23884,southern_us
14545,moroccan
19620,mexican
9771,irish
21265,mexican
38249,italian
3483,irish
21262,italian
14605,korean
9448,indian
15750,italian
6413,italian
17585,cajun_creole
10057,chinese
29462,japanese
18943,italian
22591,mexican
32048,british
32249,british
39578,japanese
21724,spanish
27119,southern_us
25094,filipino
41200,british
33033,chinese
21389,french
49103,italian
12519,greek
26913,indian
12460,italian
3397,cajun_creole
3502,chinese
42877,cajun_creole
249,chinese
46008,french
14185,mexican
20873,french
11722,southern_us
24883,indian
3932,italian
25728,indian
16428,italian
7887,mexican
48364,japanese
47197,filipino
28640,cajun_creole
16758,chinese
39135,italian
33302,italian
23677,mexican
25509,mexican
35746,korean
46195,italian
19788,brazilian
18888,french
21153,indian
44672,french
48707,italian
2232,southern_us
36081,vietnamese
948,italian
24512,mexican
24382,french
40648,french
48886,southern_us
21967,italian
40119,italian
38221,chinese
49494,cajun_creole
17286,italian
10421,mexican
13088,italian
34348,french
15405,french
15218,italian
40233,vietnamese
26098,brazilian
17221,mexican
25198,chinese
22532,chinese
41563,indian
2554,british
38170,mexican
29476,greek
33384,spanish
5770,chinese
5628,chinese
44069,italian
18530,italian
22369,thai
9498,italian
26476,french
29939,italian
9336,southern_us
26377,mexican
18442,french
13470,filipino
34689,southern_us
11016,southern_us
28985,irish
25293,southern_us
569,southern_us
29992,indian
20363,italian
6981,russian
30154,british
39960,southern_us
25975,french
4029,indian
49081,southern_us
7493,chinese
10393,mexican
6915,italian
42310,indian
15612,mexican
23160,french
37897,french
44731,british
3460,italian
29855,italian
31140,korean
4481,southern_us
30882,indian
511,korean
1120,spanish
42651,mexican
18209,irish
38368,chinese
31783,japanese
37589,italian
17752,japanese
37020,indian
19503,italian
2718,mexican
28365,mexican
45843,french
4514,filipino
4311,chinese
41356,cajun_creole
12022,french
6846,indian
8983,indian
47589,french
14859,southern_us
20035,russian
732,thai
38568,southern_us
10871,brazilian
42540,indian
48782,mexican
17988,italian
8147,korean
32029,indian
25598,italian
8695,japanese
11213,mexican
21053,italian
29154,southern_us
33691,japanese
32129,italian
43787,french
40642,italian
39782,french
38430,italian
33438,chinese
31602,southern_us
17581,french
25169,southern_us
35755,italian
33544,mexican
34252,chinese
30764,italian
44946,indian
716,mexican
24668,italian
24270,chinese
13165,spanish
33758,italian
3090,vietnamese
43987,french
39021,italian
44460,greek
29876,southern_us
17737,indian
36772,mexican
18174,indian
20924,southern_us
39098,italian
32571,mexican
26957,chinese
11363,mexican
20736,vietnamese
42639,filipino
43350,indian
15451,italian
45175,mexican
5652,french
1569,japanese
39036,chinese
13673,japanese
1550,mexican
38553,southern_us
38594,korean
3220,spanish
24686,mexican
10863,mexican
46683,mexican
5113,filipino
34967,italian
15420,italian
9607,southern_us
7190,mexican
7482,italian
3928,british
11288,southern_us
1948,indian
6590,british
20275,indian
14212,southern_us
47990,italian
36653,italian
22436,italian
34790,indian
45752,italian
19159,indian
14515,italian
27510,french
38699,italian
34959,british
7206,indian
2316,italian
18823,mexican
1909,italian
48313,cajun_creole
5844,french
29975,italian
41091,indian
9532,indian
46569,french
10399,chinese
42934,southern_us
2688,mexican
27095,italian
12476,japanese
23070,mexican
9837,italian
45829,chinese
31887,brazilian
28518,southern_us
47168,italian
45321,italian
20662,italian
9699,thai
41018,british
705,british
42898,mexican
633,indian
31443,indian
18613,mexican
19060,irish
17845,italian
1534,italian
41786,french
31656,brazilian
17330,italian
7048,french
7938,irish
46208,indian
33759,italian
5526,mexican
26943,mexican
20701,italian
35701,filipino
36687,spanish
21401,southern_us
376,french
6980,french
39402,italian
43095,mexican
18576,italian
39720,indian
17526,british
27549,italian
27123,italian
22979,southern_us
46113,mexican
31557,mexican
20414,brazilian
14487,thai
24881,italian
17955,irish
39109,southern_us
35576,french
25876,british
24669,mexican
22261,korean
832,indian
29742,italian
21381,jamaican
34322,indian
7224,japanese
17978,greek
9438,mexican
9458,japanese
41045,indian
34614,mexican
16651,italian
8230,southern_us
39372,chinese
39357,chinese
44341,mexican
42052,french
45208,italian
28626,british
48345,moroccan
37791,brazilian
15227,japanese
24053,japanese
17716,french
6087,southern_us
28000,british
4320,italian
21783,italian
16148,mexican
47562,italian
31541,italian
43574,french
45475,italian
16953,southern_us
5239,japanese
4595,mexican
37279,french
33264,italian
30484,british
9200,cajun_creole
7457,chinese
42413,vietnamese
18484,vietnamese
20985,mexican
29503,indian
45242,italian
46953,japanese
13948,mexican
1623,italian
33251,italian
6148,italian
30392,southern_us
144,chinese
20602,mexican
48085,mexican
14896,italian
47518,thai
29161,indian
39363,chinese
694,mexican
3887,italian
12671,irish
31117,mexican
14714,mexican
29993,chinese
20639,italian
17665,greek
3969,indian
11014,mexican
19530,southern_us
17271,mexican
30457,french
22989,mexican
45756,indian
20297,vietnamese
10942,mexican
35686,mexican
13032,italian
7951,cajun_creole
20432,italian
17971,mexican
4128,southern_us
7589,mexican
18816,british
12650,chinese
418,british
36366,italian
32991,mexican
6424,italian
8134,indian
39280,southern_us
3091,french
23382,italian
34090,italian
23320,southern_us
14962,french
42047,mexican
44805,mexican
36584,indian
3016,southern_us
6391,indian
38188,italian
1784,mexican
18300,indian
3856,italian
41841,mexican
16837,italian
23687,southern_us
38118,indian
27801,japanese
17096,chinese
20235,italian
13288,french
26749,italian
19084,mexican
35200,chinese
41073,italian
28016,brazilian
18431,italian
22228,japanese
27456,italian
325,italian
6543,italian
7062,italian
49221,french
44536,italian
24865,indian
26543,irish
10096,southern_us
38273,italian
6710,jamaican
49243,italian
19624,italian
24435,cajun_creole
14883,italian
22516,southern_us
587,mexican
40539,mexican
11208,mexican
18273,mexican
22762,japanese
13300,italian
42245,italian
14177,greek
4184,moroccan
14277,southern_us
41308,italian
34438,italian
9805,korean
38007,southern_us
23919,indian
13945,italian
32279,indian
17456,mexican
47941,southern_us
32310,italian
44442,italian
14163,indian
27573,italian
777,brazilian
44116,southern_us
13347,mexican
29348,japanese
14219,southern_us
39983,italian
33682,italian
21443,french
47642,cajun_creole
1759,italian
1205,brazilian
4794,italian
17408,japanese
34666,mexican
40237,greek
13778,italian
41289,italian
3560,french
35830,mexican
11151,chinese
12789,cajun_creole
21166,italian
24716,russian
25586,mexican
11046,southern_us
31793,thai
28746,italian
7226,japanese
30991,french
47476,irish
30626,italian
49367,indian
35754,indian
4247,chinese
49423,italian
22295,french
2749,chinese
685,indian
30988,french
46285,italian
40492,italian
22264,italian
15921,mexican
388,chinese
33121,chinese
35685,vietnamese
4416,british
17725,italian
39525,italian
27034,chinese
28470,british
38953,mexican
20045,mexican
12896,mexican
39573,greek
8838,brazilian
15399,thai
39439,mexican
26837,brazilian
41220,french
35968,indian
24335,vietnamese
10983,japanese
5516,southern_us
38894,vietnamese
11887,greek
31306,southern_us
38578,indian
3561,french
45095,cajun_creole
30969,italian
14389,british
29670,italian
40995,southern_us
33629,french
10616,italian
30886,italian
18995,indian
31098,filipino
34607,italian
48989,french
44542,japanese
47075,french
19228,italian
2685,southern_us
11686,british
9610,mexican
30405,italian
43666,moroccan
32892,italian
44741,indian
6791,italian
440,french
22693,mexican
24328,japanese
13800,japanese
23873,cajun_creole
12767,southern_us
5929,mexican
20645,mexican
20999,cajun_creole
29995,italian
35223,cajun_creole
22414,greek
23410,chinese
36558,japanese
13704,french
41952,indian
46915,cajun_creole
47170,southern_us
2295,indian
46128,cajun_creole
48349,southern_us
1482,korean
26589,british
9418,italian
31356,italian
16052,mexican
43594,mexican
29099,mexican
23472,italian
34914,italian
19404,thai
28299,italian
12314,southern_us
6047,southern_us
37581,italian
12750,filipino
17498,japanese
7694,italian
14531,filipino
26628,mexican
8205,mexican
25101,italian
29045,italian
20917,indian
8311,greek
10213,japanese
15241,vietnamese
46132,french
15349,indian
22580,mexican
47335,italian
17759,cajun_creole
27633,chinese
42313,mexican
47272,mexican
4553,mexican
15235,indian
34102,mexican
21227,british
9782,japanese
6913,british
11944,chinese
19035,italian
9848,mexican
42745,mexican
40846,italian
27618,mexican
41067,mexican
13555,french
18063,mexican
16962,italian
8415,french
19041,cajun_creole
38889,mexican
32528,thai
21750,italian
11344,chinese
27945,chinese
37025,japanese
789,mexican
25084,chinese
6024,italian
14741,indian
20468,chinese
26963,italian
1451,indian
27745,southern_us
31347,southern_us
46592,italian
38107,indian
5987,southern_us
1808,french
23783,greek
28618,italian
36764,southern_us
11326,mexican
3020,chinese
24326,italian
34002,indian
11499,french
9268,french
49368,japanese
44720,chinese
13127,italian
34494,indian
48382,thai
18585,italian
40052,chinese
46321,irish
49561,southern_us
9453,mexican
19555,mexican
17833,italian
10196,southern_us
35996,indian
22530,italian
44176,southern_us
2669,italian
10896,southern_us
7343,italian
46255,indian
27043,italian
20998,french
12357,indian
36339,italian
45086,southern_us
37690,southern_us
37829,southern_us
3537,mexican
5150,southern_us
13,french
44579,indian
8749,vietnamese
131,mexican
44306,chinese
19202,italian
21300,filipino
27286,irish
18297,italian
4388,italian
22234,greek
7359,italian
39947,french
6855,french
46057,indian
33950,italian
36009,italian
23732,italian
21316,mexican
32806,cajun_creole
34343,jamaican
11973,french
2380,mexican
30667,mexican
42364,southern_us
30258,italian
34109,japanese
5265,italian
123,mexican
12498,french
23713,mexican
25176,italian
28576,indian
32563,korean
38829,indian
3835,italian
1960,southern_us
43991,southern_us
45136,brazilian
41554,italian
10118,japanese
43827,mexican
32583,mexican
31949,italian
23574,chinese
28211,cajun_creole
21793,mexican
25914,mexican
34735,italian
26071,chinese
9476,french
29443,southern_us
16966,cajun_creole
6457,indian
25882,italian
48390,greek
28356,southern_us
15699,british
2090,italian
4686,italian
27937,mexican
25560,mexican
38937,italian
48670,southern_us
2547,southern_us
17442,southern_us
28669,italian
4410,mexican
36917,chinese
46755,indian
25321,british
47019,chinese
33077,italian
11593,italian
44295,chinese
46632,chinese
18503,southern_us
29030,british
32516,french
35128,southern_us
41715,british
49185,indian
35517,italian
13909,southern_us
36886,southern_us
29304,mexican
29577,japanese
24570,thai
29466,chinese
10724,indian
30026,indian
37133,indian
29346,chinese
32871,thai
46420,cajun_creole
29083,italian
4402,italian
15877,italian
33448,indian
3541,filipino
27704,indian
28658,italian
23793,italian
11040,japanese
28419,italian
37086,italian
13965,chinese
28674,mexican
5645,southern_us
20756,mexican
15548,french
14495,indian
11989,italian
47482,vietnamese
14101,mexican
1289,indian
49473,southern_us
39161,italian
14452,italian
31489,brazilian
15599,mexican
28440,italian
33624,mexican
24090,filipino
16137,italian
4819,french
1377,southern_us
47636,greek
25907,chinese
35894,mexican
20315,mexican
27199,jamaican
34055,italian
26938,italian
5734,mexican
32241,french
2163,british
20340,cajun_creole
6278,japanese
49404,british
36731,mexican
29165,italian
24932,indian
6591,italian
14644,mexican
43518,french
28979,chinese
45821,italian
26627,french
39139,southern_us
3026,indian
13204,italian
762,chinese
28036,french
46514,mexican
34536,spanish
36484,indian
5676,mexican
13715,french
43019,mexican
2471,mexican
34065,italian
39362,french
4987,italian
28414,indian
8710,british
6610,italian
28847,chinese
10560,mexican
32993,italian
16912,mexican
35262,italian
46936,thai
14553,cajun_creole
17471,korean
22897,italian
2789,mexican
3897,french
22751,french
16566,japanese
23033,southern_us
30500,cajun_creole
13018,indian
13077,indian
9177,mexican
16012,greek
5293,mexican
35451,irish
5591,greek
44443,mexican
36811,italian
7031,indian
11475,italian
5556,italian
33728,southern_us
46703,brazilian
41776,italian
4099,italian
4251,mexican
29381,italian
30300,korean
27494,italian
48254,southern_us
32789,mexican
44569,french
44160,italian
18762,mexican
23808,mexican
11875,moroccan
35843,indian
4948,indian
34713,thai
8352,indian
28407,mexican
3506,southern_us
44338,chinese
38464,moroccan
1139,italian
12287,indian
27031,cajun_creole
42153,french
42686,southern_us
44415,italian
10072,southern_us
8618,french
14153,mexican
23825,greek
21440,chinese
13366,cajun_creole
24979,chinese
33437,italian
4864,french
33017,spanish
15122,japanese
42731,filipino
8281,mexican
2812,southern_us
30683,irish
24249,french
12169,cajun_creole
28629,italian
32774,indian
15181,italian
44314,mexican
37583,irish
28069,thai
33503,filipino
24015,french
39333,chinese
13414,chinese
4855,italian
6512,italian
21974,spanish
9062,mexican
6243,french
10675,mexican
35788,chinese
37372,chinese
28810,japanese
23045,italian
21296,southern_us
33484,southern_us
30045,chinese
17354,indian
30061,mexican
41671,mexican
13160,indian
43260,mexican
43992,chinese
16117,french
30403,greek
37331,italian
5456,british
26893,southern_us
44470,french
38130,italian
9361,mexican
19320,french
3545,korean
25778,french
34074,chinese
34216,brazilian
38817,spanish
20749,mexican
31535,italian
2052,cajun_creole
18186,korean
49595,french
47592,italian
26011,italian
23403,indian
8005,italian
19517,british
10157,mexican
47071,french
22469,greek
26224,italian
29482,southern_us
8227,chinese
12580,british
26385,brazilian
49610,italian
6446,french
1766,mexican
19538,japanese
44811,southern_us
16844,mexican
28777,french
28282,italian
15025,italian
35345,chinese
21527,japanese
26997,mexican
40454,chinese
2828,greek
18980,chinese
13604,mexican
9911,mexican
49684,italian
5056,mexican
2990,indian
32016,cajun_creole
37476,italian
33761,chinese
20280,british
19266,greek
17492,italian
29376,southern_us
39788,mexican
606,korean
28514,brazilian
8497,chinese
14688,southern_us
6514,indian
22222,mexican
40303,mexican
23173,brazilian
26842,italian
38197,southern_us
6680,indian
11165,italian
10077,vietnamese
10703,japanese
32046,british
40961,cajun_creole
35596,filipino
1653,indian
3886,french
14121,italian
36351,italian
32915,french
5386,chinese
40215,mexican
183,mexican
24641,mexican
47715,vietnamese
34390,italian
712,italian
12535,chinese
49435,french
30517,british
3489,french
1636,chinese
30044,mexican
24095,mexican
22105,french
24627,japanese
38840,southern_us
9246,italian
32088,mexican
38769,brazilian
5657,french
15325,chinese
28603,italian
42188,indian
30446,italian
1757,chinese
32710,british
2136,british
27690,indian
35074,brazilian
48873,mexican
39277,japanese
28708,french
45762,chinese
37933,italian
4491,italian
35597,korean
15163,italian
25745,italian
49614,mexican
41946,french
6372,italian
39604,cajun_creole
42983,japanese
19983,indian
21892,moroccan
20647,italian
47368,japanese
3557,chinese
41749,italian
31498,italian
19271,southern_us
15640,british
26181,italian
22491,brazilian
31939,mexican
35961,italian
9811,southern_us
40599,indian
40190,chinese
16581,italian
22637,chinese
37123,british
36020,cajun_creole
2226,italian
43012,french
13134,italian
18749,french
1692,british
10138,irish
25235,italian
13955,italian
42655,mexican
12415,italian
7502,italian
27394,southern_us
44210,mexican
5331,southern_us
25173,italian
48988,japanese
20735,italian
22048,italian
27644,italian
43242,indian
28368,thai
2429,italian
25477,mexican
30938,british
29877,italian
30451,mexican
48987,chinese
17989,french
13439,french
33444,italian
38794,indian
37227,italian
39679,french
34234,italian
38038,chinese
7274,italian
18018,italian
11450,mexican
48160,cajun_creole
21288,italian
34704,french
46684,italian
7049,french
9116,mexican
22485,french
6346,japanese
40269,italian
35850,chinese
1429,french
19739,italian
38972,italian
39570,cajun_creole
43463,italian
21757,italian
36070,italian
40550,cajun_creole
22914,thai
15074,italian
41576,mexican
46372,mexican
8751,irish
47378,italian
21143,japanese
3818,mexican
48486,italian
23388,french
37216,french
13142,cajun_creole
828,french
18468,indian
25554,mexican
9863,italian
12771,thai
3066,greek
35442,mexican
25696,italian
38136,italian
35825,italian
28933,greek
34629,southern_us
22169,italian
7028,korean
37204,mexican
16980,italian
27356,mexican
11736,italian
1632,french
1073,southern_us
8236,irish
42866,chinese
30904,thai
35258,italian
17290,french
35929,italian
46072,chinese
46763,italian
47664,italian
45625,french
31177,italian
33941,mexican
12272,british
48146,italian
11812,italian
42795,mexican
14372,italian
2964,mexican
9236,southern_us
18992,chinese
30902,french
30939,italian
20108,italian
6562,thai
46412,japanese
8034,french
37521,southern_us
46651,italian
32493,jamaican
3251,italian
31825,southern_us
2676,brazilian
32140,italian
5326,southern_us
38240,indian
45874,chinese
17253,japanese
25292,southern_us
48666,mexican
49278,mexican
47903,british
42062,italian
27885,italian
21229,cajun_creole
47629,italian
16695,indian
5355,southern_us
45369,mexican
25736,italian
29882,vietnamese
38900,mexican
1508,southern_us
2526,italian
16563,mexican
49060,french
31448,southern_us
36746,italian
1280,southern_us
41950,brazilian
25948,italian
35444,chinese
2881,irish
44080,southern_us
4446,russian
47106,indian
15521,french
44359,southern_us
48967,cajun_creole
1599,italian
44514,italian
7140,vietnamese
27656,cajun_creole
35581,italian
6359,chinese
41639,chinese
42680,cajun_creole
31520,mexican
47846,mexican
7993,italian
2996,italian
27737,italian
27427,mexican
3734,italian
44673,mexican
43924,chinese
18628,greek
3596,filipino
37666,southern_us
14633,italian
36259,indian
19752,vietnamese
16697,french
9550,moroccan
20813,british
34356,italian
3583,southern_us
14148,japanese
28329,italian
166,mexican
12368,french
32261,indian
35306,french
1414,japanese
45051,italian
20767,mexican
23450,irish
404,italian
527,japanese
25416,thai
25409,french
34603,chinese
20266,mexican
9513,indian
7794,indian
19429,indian
11328,cajun_creole
49242,mexican
40411,chinese
46424,italian
1634,southern_us
47221,indian
3963,southern_us
15515,cajun_creole
6735,mexican
41899,southern_us
36222,italian
24468,mexican
9876,british
33614,southern_us
42279,russian
46846,southern_us
34711,chinese
39556,vietnamese
1064,southern_us
30080,brazilian
6076,italian
5670,spanish
44525,indian
19743,indian
36205,french
9030,italian
39755,japanese
39434,japanese
37803,moroccan
30053,italian
11661,italian
17918,chinese
44237,southern_us
38536,french
47369,irish
6108,mexican
16807,indian
41329,southern_us
33582,korean
9570,mexican
47129,italian
14268,italian
8395,indian
38977,mexican
22716,southern_us
25753,southern_us
12018,mexican
31659,chinese
21149,italian
10328,indian
33585,italian
29192,italian
46733,british
12887,cajun_creole
24354,french
39237,italian
19430,japanese
39895,greek
34566,italian
17889,korean
40652,mexican
31395,italian
35908,mexican
18341,mexican
17745,mexican
40560,mexican
25097,mexican
31430,indian
25484,italian
43668,chinese
2184,indian
12106,italian
25747,indian
11423,italian
22403,french
2880,japanese
15445,italian
9825,italian
31607,italian
9341,southern_us
2406,italian
28466,italian
8619,italian
16097,italian
11652,mexican
16852,french
29111,italian
33602,italian
35,mexican
47741,italian
39820,italian
25332,korean
5720,chinese
19634,southern_us
34851,chinese
14117,chinese
12195,british
33665,italian
46228,italian
15964,italian
47502,chinese
41865,indian
46055,french
8863,italian
48658,italian
42251,indian
33164,italian
24526,southern_us
39431,southern_us
3893,southern_us
34175,southern_us
6727,french
17230,mexican
24579,mexican
15873,cajun_creole
3703,irish
27030,mexican
9149,italian
16152,mexican
49665,italian
27036,italian
8341,italian
30384,indian
32883,indian
29047,mexican
31964,french
7011,moroccan
46301,british
3495,mexican
11949,mexican
975,french
15529,indian
15372,mexican
5176,italian
13631,italian
42028,mexican
4936,italian
26471,cajun_creole
43833,chinese
47933,southern_us
38373,thai
5780,filipino
46303,british
27308,southern_us
10340,italian
48900,southern_us
876,korean
10446,southern_us
15082,mexican
31706,chinese
24885,southern_us
34944,cajun_creole
7917,italian
5923,indian
44272,italian
41074,french
381,italian
16053,italian
37470,french
23027,southern_us
42078,chinese
13183,italian
14828,italian
15394,mexican
46300,indian
38963,mexican
679,italian
34558,chinese
31528,mexican
45629,greek
5034,mexican
35031,italian
13237,mexican
42339,southern_us
3911,italian
20409,italian
24741,italian
18381,french
7572,spanish
24226,italian
19945,mexican
31809,italian
17903,italian
48664,southern_us
14122,indian
3175,mexican
3403,mexican
11062,korean
16629,mexican
11349,french
14353,mexican
25633,italian
11424,mexican
36024,cajun_creole
7151,mexican
12777,mexican
34289,southern_us
13904,italian
40792,french
11649,british
227,italian
10396,cajun_creole
6559,korean
14195,italian
21511,mexican
431,mexican
5651,british
20754,italian
24905,indian
16731,korean
9006,greek
43909,italian
28526,italian
31141,french
39787,southern_us
35320,mexican
25077,chinese
2902,italian
34305,indian
6174,southern_us
24695,greek
12211,italian
13227,italian
728,irish
21635,indian
14011,southern_us
5861,indian
9976,italian
49218,korean
27684,mexican
11095,chinese
47314,italian
41901,moroccan
5859,southern_us
3947,mexican
14030,italian
10056,italian
39408,british
35283,french
13994,brazilian
36302,british
16113,korean
47207,italian
36198,indian
21134,indian
49070,italian
8030,italian
31802,japanese
36511,brazilian
7785,italian
38965,italian
31453,french
43100,mexican
32307,british
45405,italian
28532,italian
16092,southern_us
29029,moroccan
5596,greek
11369,cajun_creole
37436,mexican
2421,italian
22070,mexican
10600,southern_us
11150,italian
29257,italian
38540,southern_us
18998,mexican
39974,french
2159,southern_us
19679,chinese
44146,southern_us
36086,japanese
20676,moroccan
39779,japanese
33522,mexican
498,italian
45937,russian
41501,british
44156,japanese
5643,indian
35874,italian
24413,mexican
47297,british
10073,indian
4798,cajun_creole
7802,italian
3970,french
24416,mexican
13072,french
29046,cajun_creole
12898,french
24957,chinese
18725,chinese
46929,southern_us
23140,italian
30516,chinese
34081,vietnamese
12927,italian
44088,mexican
20785,italian
16672,indian
5400,italian
30322,italian
17272,italian
9797,italian
14795,mexican
7619,french
42124,french
23249,chinese
44158,chinese
17462,southern_us
3580,british
9896,mexican
29669,italian
30625,japanese
7685,italian
7632,british
28349,mexican
4510,thai
35383,brazilian
18569,french
11379,italian
9434,italian
37774,mexican
33651,mexican
47017,italian
31874,mexican
26733,british
20962,chinese
1467,indian
11173,moroccan
12949,french
11565,southern_us
29756,indian
25577,cajun_creole
36779,korean
10974,french
42163,southern_us
15337,indian
23242,italian
7952,brazilian
27424,mexican
3816,southern_us
27190,italian
43764,french
17714,japanese
30022,italian
33281,french
43503,southern_us
27385,thai
2396,chinese
25387,italian
1017,mexican
18852,italian
14861,indian
47487,italian
46015,chinese
12684,italian
12588,british
33061,chinese
38952,italian
20915,indian
34732,greek
48656,southern_us
38736,mexican
